HourUTC,HourDK,GridCompany,ResidualConsumption,FlexSettledConsumption,HourlySettledConsumption
2023-12-31T15:00:00,2023-12-31T16:00:00,016,,666.787,47.62
2023-12-31T15:00:00,2023-12-31T16:00:00,031,,92762.704,95921.084
2023-12-31T15:00:00,2023-12-31T16:00:00,042,,14484.142,10124.64
2023-12-31T15:00:00,2023-12-31T16:00:00,051,,16354.395,24471.11
2023-12-31T15:00:00,2023-12-31T16:00:00,084,,2775.79,741.62
2023-12-31T15:00:00,2023-12-31T16:00:00,085,,2361.087,304.3
2023-12-31T15:00:00,2023-12-31T16:00:00,131,,405613.926,351273.092
2023-12-31T15:00:00,2023-12-31T16:00:00,141,,2567.38,880.51
2023-12-31T15:00:00,2023-12-31T16:00:00,151,,124574.447,353567.331
2023-12-31T15:00:00,2023-12-31T16:00:00,154,,14611.054,57761.074
2023-12-31T15:00:00,2023-12-31T16:00:00,233,,90358.756,39331.589
2023-12-31T15:00:00,2023-12-31T16:00:00,244,,110536.964,106148.009
2023-12-31T15:00:00,2023-12-31T16:00:00,245,,52854.259,34284.033
2023-12-31T15:00:00,2023-12-31T16:00:00,312,,4307.919,
2023-12-31T15:00:00,2023-12-31T16:00:00,331,,29018.36,17378.0
2023-12-31T15:00:00,2023-12-31T16:00:00,341,,3031.302,1738.718
2023-12-31T15:00:00,2023-12-31T16:00:00,342,,7222.05,2084.62
2023-12-31T15:00:00,2023-12-31T16:00:00,344,,320522.452,282601.021
2023-12-31T15:00:00,2023-12-31T16:00:00,347,,34782.641,19794.293
2023-12-31T15:00:00,2023-12-31T16:00:00,348,,59375.697,69429.88
2023-12-31T15:00:00,2023-12-31T16:00:00,351,,11986.51,15619.72
2023-12-31T15:00:00,2023-12-31T16:00:00,357,,3615.76,2113.46
2023-12-31T15:00:00,2023-12-31T16:00:00,370,,1806.258,345.6
2023-12-31T15:00:00,2023-12-31T16:00:00,371,,2174.55,285.88
2023-12-31T15:00:00,2023-12-31T16:00:00,381,,1132.644,1129.62
2023-12-31T15:00:00,2023-12-31T16:00:00,384,,1611.439,1096.91
2023-12-31T15:00:00,2023-12-31T16:00:00,385,,1753.0,10647.01
2023-12-31T15:00:00,2023-12-31T16:00:00,396,,1810.469,444.18
2023-12-31T15:00:00,2023-12-31T16:00:00,398,,1861.477,1104.627
2023-12-31T15:00:00,2023-12-31T16:00:00,531,,13521.969,8122.435
2023-12-31T15:00:00,2023-12-31T16:00:00,532,,10448.38,1956.69
2023-12-31T15:00:00,2023-12-31T16:00:00,533,,26157.114,31851.25
2023-12-31T15:00:00,2023-12-31T16:00:00,543,,147582.103,168844.683
2023-12-31T15:00:00,2023-12-31T16:00:00,584,,5730.397,3652.78
2023-12-31T15:00:00,2023-12-31T16:00:00,740,,368046.609,190019.795
2023-12-31T15:00:00,2023-12-31T16:00:00,757,,11199.52,4300.81
2023-12-31T15:00:00,2023-12-31T16:00:00,791,,729587.375,476449.324
2023-12-31T15:00:00,2023-12-31T16:00:00,853,,5379.76,10896.138
2023-12-31T15:00:00,2023-12-31T16:00:00,854,,9890.349,2933.267
2023-12-31T15:00:00,2023-12-31T16:00:00,860,,14371.854,7418.409
2023-12-31T15:00:00,2023-12-31T16:00:00,911,,24981.769,7492.13
2023-12-31T15:00:00,2023-12-31T16:00:00,950,,73.6,
2023-12-31T15:00:00,2023-12-31T16:00:00,951,,10500.0,
2023-12-31T15:00:00,2023-12-31T16:00:00,952,,58574.6,
2023-12-31T15:00:00,2023-12-31T16:00:00,953,,13293.0,
2023-12-31T15:00:00,2023-12-31T16:00:00,954,,14612.0,
2023-12-31T15:00:00,2023-12-31T16:00:00,960,,102.2,
2023-12-31T15:00:00,2023-12-31T16:00:00,962,,11412.992,
2023-12-31T15:00:00,2023-12-31T16:00:00,990,,3870.0,
2023-12-31T14:00:00,2023-12-31T15:00:00,003,,105784.421,0.0
2023-12-31T14:00:00,2023-12-31T15:00:00,007,,77221.136,0.0
2023-12-31T14:00:00,2023-12-31T15:00:00,016,,578.29,44.71
2023-12-31T14:00:00,2023-12-31T15:00:00,031,,87352.631,106406.922
2023-12-31T14:00:00,2023-12-31T15:00:00,042,,13199.499,17175.3
2023-12-31T14:00:00,2023-12-31T15:00:00,051,,14926.13,24458.2
2023-12-31T14:00:00,2023-12-31T15:00:00,084,,2537.53,729.2
2023-12-31T14:00:00,2023-12-31T15:00:00,085,,2074.58,274.56
2023-12-31T14:00:00,2023-12-31T15:00:00,131,,378713.291,354764.098
2023-12-31T14:00:00,2023-12-31T15:00:00,141,,2290.94,876.41
2023-12-31T14:00:00,2023-12-31T15:00:00,151,,119099.168,353620.429
2023-12-31T14:00:00,2023-12-31T15:00:00,154,,13490.046,58113.284
2023-12-31T14:00:00,2023-12-31T15:00:00,233,,84719.162,42089.51
2023-12-31T14:00:00,2023-12-31T15:00:00,244,,101793.419,102812.812
2023-12-31T14:00:00,2023-12-31T15:00:00,245,,48943.414,48186.962
2023-12-31T14:00:00,2023-12-31T15:00:00,312,,3663.516,
2023-12-31T14:00:00,2023-12-31T15:00:00,331,,26683.053,22715.52
2023-12-31T14:00:00,2023-12-31T15:00:00,341,,2689.308,1770.702
2023-12-31T14:00:00,2023-12-31T15:00:00,342,,6719.25,2211.54
2023-12-31T14:00:00,2023-12-31T15:00:00,344,,290422.069,325023.967
2023-12-31T14:00:00,2023-12-31T15:00:00,347,,32397.988,32866.58
2023-12-31T14:00:00,2023-12-31T15:00:00,348,,54952.698,86832.94
2023-12-31T14:00:00,2023-12-31T15:00:00,351,,10646.44,35385.18
2023-12-31T14:00:00,2023-12-31T15:00:00,357,,3279.1,4483.62
2023-12-31T14:00:00,2023-12-31T15:00:00,370,,1676.225,360.843
2023-12-31T14:00:00,2023-12-31T15:00:00,371,,1934.083,304.93
2023-12-31T14:00:00,2023-12-31T15:00:00,381,,989.2,1098.64
2023-12-31T14:00:00,2023-12-31T15:00:00,384,,1422.732,1056.05
2023-12-31T14:00:00,2023-12-31T15:00:00,385,,1611.07,10148.95
2023-12-31T14:00:00,2023-12-31T15:00:00,396,,1659.19,443.95
2023-12-31T14:00:00,2023-12-31T15:00:00,398,,1712.355,1089.651
2023-12-31T14:00:00,2023-12-31T15:00:00,531,,12335.134,8557.346
2023-12-31T14:00:00,2023-12-31T15:00:00,532,,9696.38,1986.86
2023-12-31T14:00:00,2023-12-31T15:00:00,533,,24738.821,32346.02
2023-12-31T14:00:00,2023-12-31T15:00:00,543,,137611.79,281613.691
2023-12-31T14:00:00,2023-12-31T15:00:00,584,,5211.25,4054.5
2023-12-31T14:00:00,2023-12-31T15:00:00,740,,337531.269,191311.819
2023-12-31T14:00:00,2023-12-31T15:00:00,757,,10470.68,4474.69
2023-12-31T14:00:00,2023-12-31T15:00:00,791,,683272.074,481528.691
2023-12-31T14:00:00,2023-12-31T15:00:00,853,,4795.502,10880.31
2023-12-31T14:00:00,2023-12-31T15:00:00,854,,8983.475,3144.892
2023-12-31T14:00:00,2023-12-31T15:00:00,860,,12965.651,7726.029
2023-12-31T14:00:00,2023-12-31T15:00:00,911,,22736.199,7673.4
2023-12-31T14:00:00,2023-12-31T15:00:00,950,,73.6,
2023-12-31T14:00:00,2023-12-31T15:00:00,951,,10400.0,
2023-12-31T14:00:00,2023-12-31T15:00:00,952,,58755.6,
2023-12-31T14:00:00,2023-12-31T15:00:00,953,,14726.0,
2023-12-31T14:00:00,2023-12-31T15:00:00,954,,17481.0,
2023-12-31T14:00:00,2023-12-31T15:00:00,960,,88.6,
2023-12-31T14:00:00,2023-12-31T15:00:00,962,,11087.968,
2023-12-31T14:00:00,2023-12-31T15:00:00,990,,26270.0,
2023-12-31T13:00:00,2023-12-31T14:00:00,003,,100360.506,0.0
2023-12-31T13:00:00,2023-12-31T14:00:00,007,,68727.659,0.0
2023-12-31T13:00:00,2023-12-31T14:00:00,016,,531.56,47.46
2023-12-31T13:00:00,2023-12-31T14:00:00,031,,85232.768,106030.164
2023-12-31T13:00:00,2023-12-31T14:00:00,042,,13051.451,17303.93
2023-12-31T13:00:00,2023-12-31T14:00:00,051,,14700.87,29155.29
2023-12-31T13:00:00,2023-12-31T14:00:00,084,,2482.78,722.24
2023-12-31T13:00:00,2023-12-31T14:00:00,085,,2081.02,216.69
2023-12-31T13:00:00,2023-12-31T14:00:00,131,,379312.795,365535.975
2023-12-31T13:00:00,2023-12-31T14:00:00,141,,2295.702,868.7
2023-12-31T13:00:00,2023-12-31T14:00:00,151,,118278.363,354322.671
2023-12-31T13:00:00,2023-12-31T14:00:00,154,,12957.324,58338.716
2023-12-31T13:00:00,2023-12-31T14:00:00,233,,82403.035,47003.626
2023-12-31T13:00:00,2023-12-31T14:00:00,244,,99428.722,103126.134
2023-12-31T13:00:00,2023-12-31T14:00:00,245,,48007.849,47222.624
2023-12-31T13:00:00,2023-12-31T14:00:00,312,,4708.924,
2023-12-31T13:00:00,2023-12-31T14:00:00,331,,25880.634,22666.94
2023-12-31T13:00:00,2023-12-31T14:00:00,341,,2583.708,1766.342
2023-12-31T13:00:00,2023-12-31T14:00:00,342,,6602.1,2255.22
2023-12-31T13:00:00,2023-12-31T14:00:00,344,,284065.411,341845.417
2023-12-31T13:00:00,2023-12-31T14:00:00,347,,30991.877,32957.434
2023-12-31T13:00:00,2023-12-31T14:00:00,348,,52904.04,73498.55
2023-12-31T13:00:00,2023-12-31T14:00:00,351,,10400.46,43747.17
2023-12-31T13:00:00,2023-12-31T14:00:00,357,,3157.3,4466.19
2023-12-31T13:00:00,2023-12-31T14:00:00,370,,1708.756,343.995
2023-12-31T13:00:00,2023-12-31T14:00:00,371,,1822.22,341.97
2023-12-31T13:00:00,2023-12-31T14:00:00,381,,980.66,1118.81
2023-12-31T13:00:00,2023-12-31T14:00:00,384,,1372.34,2061.36
2023-12-31T13:00:00,2023-12-31T14:00:00,385,,1652.44,13718.04
2023-12-31T13:00:00,2023-12-31T14:00:00,396,,1530.7,449.93
2023-12-31T13:00:00,2023-12-31T14:00:00,398,,1710.162,1071.34
2023-12-31T13:00:00,2023-12-31T14:00:00,531,,12009.312,9556.284
2023-12-31T13:00:00,2023-12-31T14:00:00,532,,9374.91,1970.16
2023-12-31T13:00:00,2023-12-31T14:00:00,533,,23984.273,32391.09
2023-12-31T13:00:00,2023-12-31T14:00:00,543,,133357.278,295442.041
2023-12-31T13:00:00,2023-12-31T14:00:00,584,,5097.05,3918.63
2023-12-31T13:00:00,2023-12-31T14:00:00,740,,326494.468,193043.547
2023-12-31T13:00:00,2023-12-31T14:00:00,757,,10050.59,4470.57
2023-12-31T13:00:00,2023-12-31T14:00:00,791,,664180.882,460929.602
2023-12-31T13:00:00,2023-12-31T14:00:00,853,,4662.8,11416.497
2023-12-31T13:00:00,2023-12-31T14:00:00,854,,8650.146,3075.371
2023-12-31T13:00:00,2023-12-31T14:00:00,860,,12525.284,7871.248
2023-12-31T13:00:00,2023-12-31T14:00:00,911,,21915.361,7582.78
2023-12-31T13:00:00,2023-12-31T14:00:00,950,,63.0,
2023-12-31T13:00:00,2023-12-31T14:00:00,951,,6900.0,
2023-12-31T13:00:00,2023-12-31T14:00:00,952,,58608.4,
2023-12-31T13:00:00,2023-12-31T14:00:00,953,,10257.0,
2023-12-31T13:00:00,2023-12-31T14:00:00,954,,11102.0,
2023-12-31T13:00:00,2023-12-31T14:00:00,960,,100.4,
2023-12-31T13:00:00,2023-12-31T14:00:00,962,,11207.008,
2023-12-31T13:00:00,2023-12-31T14:00:00,990,,28400.0,
2023-12-31T12:00:00,2023-12-31T13:00:00,003,,101318.572,0.0
2023-12-31T12:00:00,2023-12-31T13:00:00,007,,72759.695,0.0
2023-12-31T12:00:00,2023-12-31T13:00:00,016,,543.11,53.25
2023-12-31T12:00:00,2023-12-31T13:00:00,031,,84902.593,106985.013
2023-12-31T12:00:00,2023-12-31T13:00:00,042,,12982.621,10909.28
2023-12-31T12:00:00,2023-12-31T13:00:00,051,,14699.02,29237.97
2023-12-31T12:00:00,2023-12-31T13:00:00,084,,2554.0,716.2
2023-12-31T12:00:00,2023-12-31T13:00:00,085,,2075.72,242.57
2023-12-31T12:00:00,2023-12-31T13:00:00,131,,374591.743,368916.994
2023-12-31T12:00:00,2023-12-31T13:00:00,141,,2289.24,920.85
2023-12-31T12:00:00,2023-12-31T13:00:00,151,,117927.805,330830.998
2023-12-31T12:00:00,2023-12-31T13:00:00,154,,13207.886,58344.612
2023-12-31T12:00:00,2023-12-31T13:00:00,233,,83083.0,48699.847
2023-12-31T12:00:00,2023-12-31T13:00:00,244,,98692.067,104975.788
2023-12-31T12:00:00,2023-12-31T13:00:00,245,,47345.079,46808.795
2023-12-31T12:00:00,2023-12-31T13:00:00,312,,3718.389,
2023-12-31T12:00:00,2023-12-31T13:00:00,331,,25392.269,22923.79
2023-12-31T12:00:00,2023-12-31T13:00:00,341,,2606.291,1814.079
2023-12-31T12:00:00,2023-12-31T13:00:00,342,,6482.78,2297.32
2023-12-31T12:00:00,2023-12-31T13:00:00,344,,282204.026,340866.759
2023-12-31T12:00:00,2023-12-31T13:00:00,347,,31200.968,32729.632
2023-12-31T12:00:00,2023-12-31T13:00:00,348,,53223.367,73719.28
2023-12-31T12:00:00,2023-12-31T13:00:00,351,,10370.2,43735.15
2023-12-31T12:00:00,2023-12-31T13:00:00,357,,3304.07,4544.59
2023-12-31T12:00:00,2023-12-31T13:00:00,370,,1665.129,334.166
2023-12-31T12:00:00,2023-12-31T13:00:00,371,,1778.57,331.45
2023-12-31T12:00:00,2023-12-31T13:00:00,381,,930.97,1109.14
2023-12-31T12:00:00,2023-12-31T13:00:00,384,,1365.29,2134.27
2023-12-31T12:00:00,2023-12-31T13:00:00,385,,1608.32,13952.74
2023-12-31T12:00:00,2023-12-31T13:00:00,396,,1519.04,485.42
2023-12-31T12:00:00,2023-12-31T13:00:00,398,,1691.285,1073.839
2023-12-31T12:00:00,2023-12-31T13:00:00,531,,11712.947,9650.759
2023-12-31T12:00:00,2023-12-31T13:00:00,532,,9107.09,1982.8
2023-12-31T12:00:00,2023-12-31T13:00:00,533,,23096.556,32112.66
2023-12-31T12:00:00,2023-12-31T13:00:00,543,,129774.954,286387.527
2023-12-31T12:00:00,2023-12-31T13:00:00,584,,4951.38,3612.57
2023-12-31T12:00:00,2023-12-31T13:00:00,740,,324006.226,188231.253
2023-12-31T12:00:00,2023-12-31T13:00:00,757,,10023.17,4617.04
2023-12-31T12:00:00,2023-12-31T13:00:00,791,,657608.977,458883.458
2023-12-31T12:00:00,2023-12-31T13:00:00,853,,4543.221,11271.911
2023-12-31T12:00:00,2023-12-31T13:00:00,854,,8707.654,3015.599
2023-12-31T12:00:00,2023-12-31T13:00:00,860,,12845.682,7992.085
2023-12-31T12:00:00,2023-12-31T13:00:00,911,,21595.208,7768.35
2023-12-31T12:00:00,2023-12-31T13:00:00,950,,73.3,
2023-12-31T12:00:00,2023-12-31T13:00:00,951,,8800.0,
2023-12-31T12:00:00,2023-12-31T13:00:00,952,,58711.1,
2023-12-31T12:00:00,2023-12-31T13:00:00,953,,10062.0,
2023-12-31T12:00:00,2023-12-31T13:00:00,954,,9693.0,
2023-12-31T12:00:00,2023-12-31T13:00:00,960,,150.4,
2023-12-31T12:00:00,2023-12-31T13:00:00,962,,11129.008,
2023-12-31T12:00:00,2023-12-31T13:00:00,990,,21530.0,
2023-12-31T11:00:00,2023-12-31T12:00:00,003,,95094.689,0.0
2023-12-31T11:00:00,2023-12-31T12:00:00,007,,77687.148,0.0
2023-12-31T11:00:00,2023-12-31T12:00:00,016,,542.487,51.63
2023-12-31T11:00:00,2023-12-31T12:00:00,031,,83507.786,105714.728
2023-12-31T11:00:00,2023-12-31T12:00:00,042,,12939.978,10186.59
2023-12-31T11:00:00,2023-12-31T12:00:00,051,,14714.18,29283.0
2023-12-31T11:00:00,2023-12-31T12:00:00,084,,2510.25,717.03
2023-12-31T11:00:00,2023-12-31T12:00:00,085,,2081.04,232.37
2023-12-31T11:00:00,2023-12-31T12:00:00,131,,368159.309,377282.215
2023-12-31T11:00:00,2023-12-31T12:00:00,141,,2334.482,958.24
2023-12-31T11:00:00,2023-12-31T12:00:00,151,,116024.66,302211.36
2023-12-31T11:00:00,2023-12-31T12:00:00,154,,12979.893,58358.674
2023-12-31T11:00:00,2023-12-31T12:00:00,233,,81505.586,48275.838
2023-12-31T11:00:00,2023-12-31T12:00:00,244,,97373.935,103346.319
2023-12-31T11:00:00,2023-12-31T12:00:00,245,,47189.643,31530.292
2023-12-31T11:00:00,2023-12-31T12:00:00,312,,3717.498,
2023-12-31T11:00:00,2023-12-31T12:00:00,331,,25427.226,23456.49
2023-12-31T11:00:00,2023-12-31T12:00:00,341,,2565.563,2695.327
2023-12-31T11:00:00,2023-12-31T12:00:00,342,,6297.94,2273.05
2023-12-31T11:00:00,2023-12-31T12:00:00,344,,277347.057,340215.978
2023-12-31T11:00:00,2023-12-31T12:00:00,347,,30682.421,18317.333
2023-12-31T11:00:00,2023-12-31T12:00:00,348,,52047.732,83564.0
2023-12-31T11:00:00,2023-12-31T12:00:00,351,,10167.73,32614.06
2023-12-31T11:00:00,2023-12-31T12:00:00,357,,3100.41,4550.08
2023-12-31T11:00:00,2023-12-31T12:00:00,370,,1598.989,321.031
2023-12-31T11:00:00,2023-12-31T12:00:00,371,,1710.07,335.18
2023-12-31T11:00:00,2023-12-31T12:00:00,381,,910.83,1102.53
2023-12-31T11:00:00,2023-12-31T12:00:00,384,,1373.17,2154.24
2023-12-31T11:00:00,2023-12-31T12:00:00,385,,1640.76,13909.87
2023-12-31T11:00:00,2023-12-31T12:00:00,396,,1533.732,490.16
2023-12-31T11:00:00,2023-12-31T12:00:00,398,,1634.735,1118.499
2023-12-31T11:00:00,2023-12-31T12:00:00,531,,11486.68,9313.402
2023-12-31T11:00:00,2023-12-31T12:00:00,532,,8953.56,2333.36
2023-12-31T11:00:00,2023-12-31T12:00:00,533,,22650.747,31894.67
2023-12-31T11:00:00,2023-12-31T12:00:00,543,,127405.601,245611.065
2023-12-31T11:00:00,2023-12-31T12:00:00,584,,4909.23,3593.91
2023-12-31T11:00:00,2023-12-31T12:00:00,740,,322669.382,190561.038
2023-12-31T11:00:00,2023-12-31T12:00:00,757,,10013.73,4600.65
2023-12-31T11:00:00,2023-12-31T12:00:00,791,,645794.45,453297.51
2023-12-31T11:00:00,2023-12-31T12:00:00,853,,4605.222,11098.998
2023-12-31T11:00:00,2023-12-31T12:00:00,854,,8660.442,3069.958
2023-12-31T11:00:00,2023-12-31T12:00:00,860,,12716.045,8070.445
2023-12-31T11:00:00,2023-12-31T12:00:00,911,,21489.119,7846.62
2023-12-31T11:00:00,2023-12-31T12:00:00,950,,63.4,
2023-12-31T11:00:00,2023-12-31T12:00:00,951,,9100.0,
2023-12-31T11:00:00,2023-12-31T12:00:00,952,,58784.7,
2023-12-31T11:00:00,2023-12-31T12:00:00,953,,10108.0,
2023-12-31T11:00:00,2023-12-31T12:00:00,954,,13463.0,
2023-12-31T11:00:00,2023-12-31T12:00:00,960,,130.4,
2023-12-31T11:00:00,2023-12-31T12:00:00,962,,11276.992,
2023-12-31T11:00:00,2023-12-31T12:00:00,990,,20080.0,
2023-12-31T10:00:00,2023-12-31T11:00:00,003,,101860.706,0.0
2023-12-31T10:00:00,2023-12-31T11:00:00,007,,77650.153,0.0
2023-12-31T10:00:00,2023-12-31T11:00:00,016,,553.277,59.45
2023-12-31T10:00:00,2023-12-31T11:00:00,031,,80746.166,103134.382
2023-12-31T10:00:00,2023-12-31T11:00:00,042,,12630.088,10509.33
2023-12-31T10:00:00,2023-12-31T11:00:00,051,,13922.44,29582.03
2023-12-31T10:00:00,2023-12-31T11:00:00,084,,2462.69,756.64
2023-12-31T10:00:00,2023-12-31T11:00:00,085,,2019.55,262.07
2023-12-31T10:00:00,2023-12-31T11:00:00,131,,358496.761,380006.662
2023-12-31T10:00:00,2023-12-31T11:00:00,141,,2212.68,990.28
2023-12-31T10:00:00,2023-12-31T11:00:00,151,,112395.934,354518.211
2023-12-31T10:00:00,2023-12-31T11:00:00,154,,12518.878,58288.162
2023-12-31T10:00:00,2023-12-31T11:00:00,233,,77931.818,48376.37
2023-12-31T10:00:00,2023-12-31T11:00:00,244,,95542.776,104010.355
2023-12-31T10:00:00,2023-12-31T11:00:00,245,,45991.997,45119.787
2023-12-31T10:00:00,2023-12-31T11:00:00,312,,3615.256,
2023-12-31T10:00:00,2023-12-31T11:00:00,331,,25152.164,30678.18
2023-12-31T10:00:00,2023-12-31T11:00:00,341,,2598.6,14051.61
2023-12-31T10:00:00,2023-12-31T11:00:00,342,,5974.17,2285.82
2023-12-31T10:00:00,2023-12-31T11:00:00,344,,272361.299,378245.601
2023-12-31T10:00:00,2023-12-31T11:00:00,347,,29108.109,18546.251
2023-12-31T10:00:00,2023-12-31T11:00:00,348,,50784.569,95070.75
2023-12-31T10:00:00,2023-12-31T11:00:00,351,,9766.95,21209.55
2023-12-31T10:00:00,2023-12-31T11:00:00,357,,3145.17,4771.36
2023-12-31T10:00:00,2023-12-31T11:00:00,370,,1464.155,326.301
2023-12-31T10:00:00,2023-12-31T11:00:00,371,,1651.69,339.2
2023-12-31T10:00:00,2023-12-31T11:00:00,381,,913.35,1107.94
2023-12-31T10:00:00,2023-12-31T11:00:00,384,,1329.02,2226.3
2023-12-31T10:00:00,2023-12-31T11:00:00,385,,1564.23,13885.94
2023-12-31T10:00:00,2023-12-31T11:00:00,396,,1420.18,472.84
2023-12-31T10:00:00,2023-12-31T11:00:00,398,,1565.992,1094.229
2023-12-31T10:00:00,2023-12-31T11:00:00,531,,11175.462,9461.459
2023-12-31T10:00:00,2023-12-31T11:00:00,532,,9025.32,9999.83
2023-12-31T10:00:00,2023-12-31T11:00:00,533,,22283.559,32086.29
2023-12-31T10:00:00,2023-12-31T11:00:00,543,,123990.783,179678.957
2023-12-31T10:00:00,2023-12-31T11:00:00,584,,4732.79,3752.25
2023-12-31T10:00:00,2023-12-31T11:00:00,740,,318370.279,188006.771
2023-12-31T10:00:00,2023-12-31T11:00:00,757,,9927.88,4605.5
2023-12-31T10:00:00,2023-12-31T11:00:00,791,,626902.493,445649.076
2023-12-31T10:00:00,2023-12-31T11:00:00,853,,4525.553,10747.313
2023-12-31T10:00:00,2023-12-31T11:00:00,854,,8406.659,3080.451
2023-12-31T10:00:00,2023-12-31T11:00:00,860,,12330.827,7962.213
2023-12-31T10:00:00,2023-12-31T11:00:00,911,,21185.607,7915.61
2023-12-31T10:00:00,2023-12-31T11:00:00,950,,73.2,
2023-12-31T10:00:00,2023-12-31T11:00:00,951,,10400.0,
2023-12-31T10:00:00,2023-12-31T11:00:00,952,,58637.2,
2023-12-31T10:00:00,2023-12-31T11:00:00,953,,10081.0,
2023-12-31T10:00:00,2023-12-31T11:00:00,954,,16974.0,
2023-12-31T10:00:00,2023-12-31T11:00:00,960,,165.6,
2023-12-31T10:00:00,2023-12-31T11:00:00,962,,11163.024,
2023-12-31T10:00:00,2023-12-31T11:00:00,990,,0.0,
2023-12-31T09:00:00,2023-12-31T10:00:00,003,,95820.63,0.0
2023-12-31T09:00:00,2023-12-31T10:00:00,007,,71940.232,0.0
2023-12-31T09:00:00,2023-12-31T10:00:00,016,,540.53,61.5
2023-12-31T09:00:00,2023-12-31T10:00:00,031,,77452.433,93844.214
2023-12-31T09:00:00,2023-12-31T10:00:00,042,,12473.025,10355.71
2023-12-31T09:00:00,2023-12-31T10:00:00,051,,13234.37,30577.56
2023-12-31T09:00:00,2023-12-31T10:00:00,084,,2320.63,744.07
2023-12-31T09:00:00,2023-12-31T10:00:00,085,,1961.46,263.32
2023-12-31T09:00:00,2023-12-31T10:00:00,131,,346390.394,373913.563
2023-12-31T09:00:00,2023-12-31T10:00:00,141,,2097.09,891.91
2023-12-31T09:00:00,2023-12-31T10:00:00,151,,108234.592,337544.262
2023-12-31T09:00:00,2023-12-31T10:00:00,154,,11978.97,58465.914
2023-12-31T09:00:00,2023-12-31T10:00:00,233,,73972.376,48093.643
2023-12-31T09:00:00,2023-12-31T10:00:00,244,,91193.956,102701.217
2023-12-31T09:00:00,2023-12-31T10:00:00,245,,44320.602,45373.559
2023-12-31T09:00:00,2023-12-31T10:00:00,312,,3422.6,
2023-12-31T09:00:00,2023-12-31T10:00:00,331,,24948.846,30841.8
2023-12-31T09:00:00,2023-12-31T10:00:00,341,,2418.86,14061.25
2023-12-31T09:00:00,2023-12-31T10:00:00,342,,5773.31,2308.0
2023-12-31T09:00:00,2023-12-31T10:00:00,344,,269427.896,384303.157
2023-12-31T09:00:00,2023-12-31T10:00:00,347,,28030.69,33258.519
2023-12-31T09:00:00,2023-12-31T10:00:00,348,,49439.631,80858.5
2023-12-31T09:00:00,2023-12-31T10:00:00,351,,9251.84,21253.52
2023-12-31T09:00:00,2023-12-31T10:00:00,357,,2882.86,4538.07
2023-12-31T09:00:00,2023-12-31T10:00:00,370,,1452.755,350.248
2023-12-31T09:00:00,2023-12-31T10:00:00,371,,1580.693,346.96
2023-12-31T09:00:00,2023-12-31T10:00:00,381,,885.11,1127.55
2023-12-31T09:00:00,2023-12-31T10:00:00,384,,1206.65,2190.7
2023-12-31T09:00:00,2023-12-31T10:00:00,385,,1529.96,13780.42
2023-12-31T09:00:00,2023-12-31T10:00:00,396,,1422.26,478.41
2023-12-31T09:00:00,2023-12-31T10:00:00,398,,1461.96,1114.473
2023-12-31T09:00:00,2023-12-31T10:00:00,531,,10789.035,8842.127
2023-12-31T09:00:00,2023-12-31T10:00:00,532,,9011.24,10060.03
2023-12-31T09:00:00,2023-12-31T10:00:00,533,,21985.116,32107.09
2023-12-31T09:00:00,2023-12-31T10:00:00,543,,120568.632,178464.694
2023-12-31T09:00:00,2023-12-31T10:00:00,584,,4632.16,4032.29
2023-12-31T09:00:00,2023-12-31T10:00:00,740,,310616.394,187799.214
2023-12-31T09:00:00,2023-12-31T10:00:00,757,,9278.57,4502.1
2023-12-31T09:00:00,2023-12-31T10:00:00,791,,599315.547,441601.264
2023-12-31T09:00:00,2023-12-31T10:00:00,853,,4436.714,10719.505
2023-12-31T09:00:00,2023-12-31T10:00:00,854,,7891.708,3060.751
2023-12-31T09:00:00,2023-12-31T10:00:00,860,,11886.879,8014.484
2023-12-31T09:00:00,2023-12-31T10:00:00,911,,20955.417,8261.37
2023-12-31T09:00:00,2023-12-31T10:00:00,950,,73.7,
2023-12-31T09:00:00,2023-12-31T10:00:00,951,,10600.0,
2023-12-31T09:00:00,2023-12-31T10:00:00,952,,58549.1,
2023-12-31T09:00:00,2023-12-31T10:00:00,953,,10482.0,
2023-12-31T09:00:00,2023-12-31T10:00:00,954,,17178.0,
2023-12-31T09:00:00,2023-12-31T10:00:00,960,,279.6,
2023-12-31T09:00:00,2023-12-31T10:00:00,962,,11210.992,
2023-12-31T09:00:00,2023-12-31T10:00:00,990,,0.0,
2023-12-31T08:00:00,2023-12-31T09:00:00,003,,98573.944,0.0
2023-12-31T08:00:00,2023-12-31T09:00:00,007,,67916.336,0.0
2023-12-31T08:00:00,2023-12-31T09:00:00,016,,496.468,50.03
2023-12-31T08:00:00,2023-12-31T09:00:00,031,,72867.798,93785.318
2023-12-31T08:00:00,2023-12-31T09:00:00,042,,11808.87,10147.16
2023-12-31T08:00:00,2023-12-31T09:00:00,051,,12134.4,30597.95
2023-12-31T08:00:00,2023-12-31T09:00:00,084,,2161.311,777.88
2023-12-31T08:00:00,2023-12-31T09:00:00,085,,1860.66,229.84
2023-12-31T08:00:00,2023-12-31T09:00:00,131,,324664.15,380860.446
2023-12-31T08:00:00,2023-12-31T09:00:00,141,,1895.28,857.66
2023-12-31T08:00:00,2023-12-31T09:00:00,151,,99801.715,247346.157
